"id"	"name"	"description"	"additionalTypeId"	"additionalTypeName"	"startDate"	"endDate"	"addressLocality"	"addressRegion"	"postalCode"	"streetAddress"	"latitude"	"longitude"	"citation"	"sameAs"
"http://www.cinemacontext.nl/id/B001610"	"Juliana"				1912-10-20	1916-12-31	"Weert"			"Beekstraat 11"	51.2545	5.70617		"http://www.cinemacontext.nl/id/B001610"
"http://www.cinemacontext.nl/id/B001391"	"Alhambra"				1912-10-22	1998-12-31	"Vlissingen"			"Coosje Buskenstraat 144"	51.4444	3.57056		"http://www.cinemacontext.nl/id/B001391"
"http://www.cinemacontext.nl/id/B001391"	"Alhambra"				1912-10-22	1998-12-31	"Vlissingen"			"Coosje Buskenstraat 52 (tot 1955)"	51.4444	3.57056		"http://www.cinemacontext.nl/id/B001391"
"http://www.cinemacontext.nl/id/B000056"	"Haarlemmerpoort"				1912-11-01	1914-12-31	"Amsterdam"			"Haarlemmerplein 33"	52.3846	4.88291		"http://www.cinemacontext.nl/id/B000056"
"http://www.cinemacontext.nl/id/B001368"	"Edison (Haarlemmerstraat)"				1912-11-01	1913-06-30	"Amsterdam"			"Haarlemmerstraat 12 a"	52.3794	4.89384		"http://www.cinemacontext.nl/id/B001368"
"http://www.cinemacontext.nl/id/B000074"	"Bioscoop onbekend 1 (Tuinstraat)"				1912-11-01	1914-12-31	"Amsterdam"			"Tuinstraat 144-146"	52.377	4.88216		"http://www.cinemacontext.nl/id/B000074"
"http://www.cinemacontext.nl/id/B000107"	"Plantage Bioscoop (Nieuwe Herengracht)"	"Begin 1913 faillissement. Heropend op 15 sept. 1913."			1912-11-08	1915-02-28	"Amsterdam"			"Nieuwe Herengracht 117"	52.3683	4.90818		"http://www.cinemacontext.nl/id/B000107"
"http://www.cinemacontext.nl/id/B000550"	"Harmonie"				1912-11-10	1926-12-31	"Harlingen"			"Lanen 2"	53.1739	5.41599		"http://www.cinemacontext.nl/id/B000550"
"http://www.cinemacontext.nl/id/B000628"	"Hoogezandster Bioscoop"				1912-11-11	1967-12-31	"Hoogezand Sappemeer (Gr)"			"Hoofdstraat 113 (tot 1960)"	53.1636	6.76304		"http://www.cinemacontext.nl/id/B000628"
"http://www.cinemacontext.nl/id/B000628"	"Hoogezandster Bioscoop"				1912-11-11	1967-12-31	"Hoogezand Sappemeer (Gr)"			"Hoofdstraat 124"	53.1636	6.76304		"http://www.cinemacontext.nl/id/B000628"
"http://www.cinemacontext.nl/id/B000045"	"Centraal (Nieuwendijk)"				1912-11-12	1987-03-25	"Amsterdam"			"Nieuwendijk 67"	52.3773	4.89671		"http://www.cinemacontext.nl/id/B000045"
"http://www.cinemacontext.nl/id/B000013"	"Edison (Elandsgracht)"				1912-11-12	1962-02-28	"Amsterdam"			"Elandsgracht 92"	52.3695	4.88015		"http://www.cinemacontext.nl/id/B000013"
"http://www.cinemacontext.nl/id/B000578"	"Union"				1912-11-17	1925-12-31	"Heerlen"			"Saroleastraat 48"	50.8891	5.97731		"http://www.cinemacontext.nl/id/B000578"
"http://www.cinemacontext.nl/id/B001611"	"Weerter Bioscoop Theater"				1912-11-20	1913-12-31	"Weert"			"Dries"	51.2481	5.70218		"http://www.cinemacontext.nl/id/B001611"
"http://www.cinemacontext.nl/id/B000701"	"Royal"				1912-11-23	1914-12-31	"Leiden"			"Rapenburg 10"	52.1596	4.48508		"http://www.cinemacontext.nl/id/B000701"
"http://www.cinemacontext.nl/id/B001617"	"Bioscope Theatre"	"Hotel Texel"			1912-11-24	1920-12-31	"Den Burg (Texel)"			"Groeneplaats 12"	53.0538	4.79688		"http://www.cinemacontext.nl/id/B001617"
"http://www.cinemacontext.nl/id/B000150"	"Monopole"				1912-11-28	1916-02-28	"Den Haag"			"Hoefkade 602"	52.0682	4.31341		"http://www.cinemacontext.nl/id/B000150"
"http://www.cinemacontext.nl/id/B000066"	"Cinema de la Monnaie"	"Voorganger van De Munt bioscoop"			1912-11-29	1914-04-30	"Amsterdam"			"Kalverstraat 226"	52.3674	4.89261		"http://www.cinemacontext.nl/id/B000066"
"http://www.cinemacontext.nl/id/B000105"	"Panopticum (Amstelstraat)"	"Variété- en bioscooptheater. Tussen 1882 en 1919 was hier een wassenbeelden-galerij gevestigd. Sinds 1912 zat op de begane grond een klein theater voor film en variété (met de nadruk op het laatste) in de voormalige caféruimte van het Panopticum. In de eerste maanden na de heropening werden er regelmatig speelfilms vertoond, daarna slechts sporadisch. Het Panopticum is in september 1915 omgedoopt tot Centraal Theater."			1912-12-01	1914-12-31	"Amsterdam"			"Amstelstraat 14-18"	52.3661	4.89889		"http://www.cinemacontext.nl/id/B000105"
"http://www.cinemacontext.nl/id/B000158"	"Residentie Bioscoop"	"Alberts Frères Residentie Bioscoop. Willy Mullens gaf hier voorstellingen buiten het zomerseizoen."			1912-12-06	1925-11-30	"Den Haag"			"Kettingstraat 12 b"	52.078	4.31013		"http://www.cinemacontext.nl/id/B000158"
"http://www.cinemacontext.nl/id/B000649"	"Parkzicht"	"Hotel-café Parkzicht ging eind 1913 failliet."			1912-12-11	1913-12-31	"Groningen"			"Parklaan 27"	53.2123	6.5741		"http://www.cinemacontext.nl/id/B000649"
"http://www.cinemacontext.nl/id/B000562"	"Witte Bioscoop"	"Oorspronkelijk geheten: Heerenveensche Witte Bioscoop. Adres tot 1945: Vleesmarkt 5."			1912-12-18	1973-12-31	"Heerenveen"			"Vleesmarkt 4"	52.9603	5.92228		"http://www.cinemacontext.nl/id/B000562"
"http://www.cinemacontext.nl/id/B000915"	"Imperial Bioscope"				1912-12-24	1928-06-15	"Rotterdam"			"Hoogstraat 136"	51.9225	4.49266		"http://www.cinemacontext.nl/id/B000915"
"http://www.cinemacontext.nl/id/B000086"	"Prinsen Theater"	"In 1943 tijdelijk gesloten."			1912-12-25	1942-12-31	"Amsterdam"			"Prinsengracht 245 a"	52.376	4.88473		"http://www.cinemacontext.nl/id/B000086"
"http://www.cinemacontext.nl/id/B000446"	"Alhambra"				1912-12-26	2006-07-19	"Enschede"			"Stadsgravenstraat 29-31"	52.2214	6.89518		"http://www.cinemacontext.nl/id/B000446"
"http://www.cinemacontext.nl/id/B001350"	"Concordia"				1912-12-26	1916-12-31	"Enschede"			"Oude Markt 15"	52.2209	6.89525		"http://www.cinemacontext.nl/id/B001350"
"http://www.cinemacontext.nl/id/B001612"	"Juliana"	"werkt ook als reizende bioscoop in Limburg."			1912-12-26	1913-12-31	"Roermond"			"Markt 27"	51.1962	5.98549		"http://www.cinemacontext.nl/id/B001612"
"http://www.cinemacontext.nl/id/B000078"	"Cinema Palace"				1912-12-27	1927-03-31	"Amsterdam"			"Kalverstraat 224"	52.3674	4.89241		"http://www.cinemacontext.nl/id/B000078"
"http://www.cinemacontext.nl/id/B001606"	"Keur Bioscoop (Kortestraat)"				1912-12-27	1916-12-31	"Oldenzaal"			"Kortestraat"	52.3115	6.92657		"http://www.cinemacontext.nl/id/B001606"
"http://www.cinemacontext.nl/id/B000544"	"Union (Smedestraat)"				1912-12-28	1913-08-30	"Haarlem"			"Smedestraat 23"	52.3824	4.63604		"http://www.cinemacontext.nl/id/B000544"
"http://www.cinemacontext.nl/id/B000916"	"Juliana"				1913-01-01	1913-12-31	"Rotterdam"			"Binnenweg 94"	51.9162	4.46976		"http://www.cinemacontext.nl/id/B000916"
"http://www.cinemacontext.nl/id/B000809"	"De Vereeniging"				1913-01-01	1955-12-31	"Nijmegen"			"Keizer Karelplein"	51.8415	5.86068		"http://www.cinemacontext.nl/id/B000809"
"http://www.cinemacontext.nl/id/B000908"	"De Gezelligheid"				1913-01-01	1919-04-30	"Rotterdam"			"Goudschenweg 124"	51.9271	4.49073		"http://www.cinemacontext.nl/id/B000908"
"http://www.cinemacontext.nl/id/B000908"	"De Gezelligheid"				1913-01-01	1919-04-30	"Rotterdam"			"Goudseweg 124"	51.9271	4.49073		"http://www.cinemacontext.nl/id/B000908"
"http://www.cinemacontext.nl/id/B000468"	"Bioscoop onbekend"	"Volgens de Kinematograaf van 26.9.1913 had men een plan voor een bioscoop aan de Nieuwendijk m.m.v. de heer Backx."			1913-01-01	1915-12-31	"Geldrop"			"Langstraat 2"	51.422	5.56117		"http://www.cinemacontext.nl/id/B000468"
"http://www.cinemacontext.nl/id/B000492"	"Bioscoop"				1913-01-01	1932-12-31	"Gorredijk (Fr)"			"dorp"	53.0037	6.06501		"http://www.cinemacontext.nl/id/B000492"
"http://www.cinemacontext.nl/id/B000564"	"onbekend"				1913-01-01	1915-12-31	"Heerlen"			"Gemeente"	50.8875	5.97958		"http://www.cinemacontext.nl/id/B000564"
"http://www.cinemacontext.nl/id/B000739"	"Cinema Pathé"				1913-01-01	1930-04-29	"Maastricht"			"Kleine Gracht 24"	50.8525	5.69228		"http://www.cinemacontext.nl/id/B000739"
"http://www.cinemacontext.nl/id/B000658"	"Royal"				1913-01-01	1915-12-31	"Kampen"			"--"	52.5585	5.9155		"http://www.cinemacontext.nl/id/B000658"
"http://www.cinemacontext.nl/id/B001647"	"Park Theater"				1913-01-01	1922-12-31	"Enkhuizen"			"Westerstraat 173"	52.7027	5.28304		"http://www.cinemacontext.nl/id/B001647"
"http://www.cinemacontext.nl/id/B001158"	"Modern"	"Op 15 juni 1914 werd de ""alhier wonende"" W. Gennis uit Haarlem als bioscoophouder failliet verklaard (Don.)."			1913-01-01	1916-12-31	"Winschoten"			"Langestraat 54"	53.1448	7.03575		"http://www.cinemacontext.nl/id/B001158"
"http://www.cinemacontext.nl/id/B001189"	"Apollo"				1913-01-01	1984-12-31	"Zaandam"			"Dam 7"	52.439	4.82442		"http://www.cinemacontext.nl/id/B001189"
"http://www.cinemacontext.nl/id/B001503"	"Pius"	"Gebouw van de Pius-Vereeniging. Filmvoorstellingen meestal alleen op zondag."			1913-01-01	1920-12-31	"Venlo"			"Maaskade 37"	51.3735	6.1687		"http://www.cinemacontext.nl/id/B001503"
"http://www.cinemacontext.nl/id/B001374"	"Familie Bioscoop (Lange Burchtstraat)"	"Voorheen zat de Familie Bioscoop in de Grootestraat 8."			1913-01-01	1918-12-31	"Nijmegen"			"Lange Burchtstraat 8"	51.8466	5.86724		"http://www.cinemacontext.nl/id/B001374"
"http://www.cinemacontext.nl/id/B001546"	"Nieuwe Bioscoop"				1913-01-01	1913-02-01	"Dordrecht"			"Groenmarkt 65"	51.8149	4.666		"http://www.cinemacontext.nl/id/B001546"
"http://www.cinemacontext.nl/id/B001139"	"Bioscoop onbekend"	"De bioscoop moest sluiten ""wegens dubbele zaken"" (Kinem. 18.4.1913)."			1913-01-01	1913-12-31	"Watergraafsmeer"			"Gemeente"	52.3507	4.93537		"http://www.cinemacontext.nl/id/B001139"
"http://www.cinemacontext.nl/id/B001548"	"Cinema Pathé"	"in Gebouw Kunstmin"			1913-01-01	1913-06-30	"Dordrecht"			"St. Jorisweg 76"	51.8136	4.67618		"http://www.cinemacontext.nl/id/B001548"
"http://www.cinemacontext.nl/id/B000412"	"Volksbond (?)"	"Het lokaal van de Volksbond zal door de kapelaan verbouwd worden tot bioscoop; de kapelaan zal voor eigen rekening exploiteren. ""Censor en exploitant zijn dus ditmaal dezelfde persoon."" (Kinematograaf 21.11.1913)"			1913-01-01	1915-12-31	"Eersel"			"?"	51.359	5.30859		"http://www.cinemacontext.nl/id/B000412"
"http://www.cinemacontext.nl/id/B001602"	"Schager Bioscope"				1913-01-01	1916-08-31	"Schagen"			"Landbouwstraat"	52.7857	4.80287		"http://www.cinemacontext.nl/id/B001602"
"http://www.cinemacontext.nl/id/B000639"	"Novum"				1913-01-01	1915-12-31	"Alkmaar"			"Laat 120"	52.6304	4.74737		"http://www.cinemacontext.nl/id/B000639"
"http://www.cinemacontext.nl/id/B001695"	"Eerste 's-Heerenbergsche Bioscoop"				1913-01-01	1921-12-31	"s-Heerenberg (Gld)"			"Molenpoortstr. A.220 (tot 1940)"	51.8755	6.24403		"http://www.cinemacontext.nl/id/B001695"
"http://www.cinemacontext.nl/id/B001695"	"Eerste 's-Heerenbergsche Bioscoop"				1913-01-01	1921-12-31	"s-Heerenberg (Gld)"			"Molenstraat 2"	51.8755	6.24403		"http://www.cinemacontext.nl/id/B001695"
"http://www.cinemacontext.nl/id/B000054"	"Goudsbloem"				1913-01-01	1914-12-31	"Amsterdam"			"2e Goudsbloemdwarsstraat"	52.3809	4.88396		"http://www.cinemacontext.nl/id/B000054"
"http://www.cinemacontext.nl/id/B001956"	"Bioscoop onbekend (Kerkstraat)"				1913-01-01		"Amsterdam"			"Kerkstraat 311"	52.3626	4.8932		"http://www.cinemacontext.nl/id/B001956"
"http://www.cinemacontext.nl/id/B000529"	"Apollo"	"1913: begin van brand in bovenkamer waar de explicatrice woonde, aldus Kinematograaf van 24.10.1913. 1917: vermeld in Bios.courant 21.9.1917."			1913-01-04	1919-04-25	"Haarlem"			"Barteljorisstraat 10"	52.3825	4.63533		"http://www.cinemacontext.nl/id/B000529"
"http://www.cinemacontext.nl/id/B001062"	"Rembrandt"				1913-01-18		"Utrecht"			"Oudegracht 73"	52.0939	5.11627		"http://www.cinemacontext.nl/id/B001062"
"http://www.cinemacontext.nl/id/B001062"	"Rembrandt"				1913-01-18		"Utrecht"			"Oudegracht Weerdzijde 114"	52.0939	5.11627		"http://www.cinemacontext.nl/id/B001062"
"http://www.cinemacontext.nl/id/B001449"	"Eerste Rijswijksche Bioscoop"	"Hotel Leeuwendaal"			1913-01-27	1914-12-31	"Rijswijk (NH)"			"Oranjelaan 2"	52.0567	4.33855		"http://www.cinemacontext.nl/id/B001449"
"http://www.cinemacontext.nl/id/B000093"	"Swinden Theater"				1913-02-01	1926-12-31	"Amsterdam"			"1e Van Swindenstraat 72-76"	52.3619	4.9241		"http://www.cinemacontext.nl/id/B000093"
"http://www.cinemacontext.nl/id/B000076"	"Ceintuur Bioscoop"				1913-02-01	1921-12-31	"Amsterdam"			"Ceintuurbaan 280"	52.3527	4.89141		"http://www.cinemacontext.nl/id/B000076"
"http://www.cinemacontext.nl/id/B000089"	"Rubens Bioscoop"				1913-02-15	1918-12-31	"Amsterdam"			"Waterlooplein 80-82"	52.3678	4.90282		"http://www.cinemacontext.nl/id/B000089"
"http://www.cinemacontext.nl/id/B001073"	"Thalia"				1913-03-01	1914-01-31	"Utrecht"			"Steenweg 37"	52.0908	5.11813		"http://www.cinemacontext.nl/id/B001073"
"http://www.cinemacontext.nl/id/B001277"	"Bioscoop Moderne"	"Aanvankelijk 3 keer per week; gesloten in de zomermaanden. Heropening op 5 nov. 1915."			1913-03-01	1918-12-31	"Wageningen"			"Hoogstraat 205"	51.966	5.66321		"http://www.cinemacontext.nl/id/B001277"
"http://www.cinemacontext.nl/id/B000704"	"Americain"	"In 1921 ""American Bioscoop"" geheten."			1913-03-15	1914-12-31	"Leiden"			"Oranjegracht 40-42"	52.1573	4.5008		"http://www.cinemacontext.nl/id/B000704"
"http://www.cinemacontext.nl/id/B000589"	"Witte Bioscoop"				1913-03-18	1940-12-31	"Den Helder"			"Koningstraat 101 (tot 1960)"	52.9606	4.76287		"http://www.cinemacontext.nl/id/B000589"
"http://www.cinemacontext.nl/id/B000589"	"Witte Bioscoop"				1913-03-18	1940-12-31	"Den Helder"			"Koningstraat 105-107"	52.9606	4.76287		"http://www.cinemacontext.nl/id/B000589"
"http://www.cinemacontext.nl/id/B000029"	"Rozen Theater"				1913-03-22	1926-12-31	"Amsterdam"			"Rozengracht 117"	52.3728	4.87902		"http://www.cinemacontext.nl/id/B000029"
"http://www.cinemacontext.nl/id/B000051"	"Dam Bioscoop"				1913-03-22	1914-12-31	"Amsterdam"			"Damstraat 23"	52.3721	4.89527		"http://www.cinemacontext.nl/id/B000051"
"http://www.cinemacontext.nl/id/B000049"	"City Bioscope"				1913-03-26	1929-09-03	"Amsterdam"			"Prinsengracht 452"	52.3648	4.88437		"http://www.cinemacontext.nl/id/B000049"
"http://www.cinemacontext.nl/id/B000079"	"Nassau"				1913-03-27	1929-03-31	"Amsterdam"			"Lijnbaansgracht 31-32"	52.3805	4.8812		"http://www.cinemacontext.nl/id/B000079"
"http://www.cinemacontext.nl/id/B001237"	"Witte Bioscope"	"Voor 1913 had hier de stichting Katholieke Kring haar domicilie. Tot de 'Kring' behoorden o.a. een leesbibliotheek, een toneelvereniging, een handbooggezelschap en een gymnastiekvereniging. In 1913 verbouwd tot bioscoop onder leiding van kapelaan Verschuren om het publiek bij ""slechte"" theaters weg te houden. Tijdens de Eerste Wereldoorlog werd het gebouw gevorderd voor de huisvesting van gemobiliseerde soldaten."			1913-03-29	1914-12-31	"Tilburg"			"Capucijnenstraat 47"	51.5538	5.07702		"http://www.cinemacontext.nl/id/B001237"
"http://www.cinemacontext.nl/id/B001283"	"Tielsch Bioscooptheater (Waterstraat)"				1913-04-11	1915-12-31	"Tiel"			"Waterstraat 25"	51.8877	5.43619		"http://www.cinemacontext.nl/id/B001283"
"http://www.cinemacontext.nl/id/B001055"	"Centrum"				1913-04-12	1913-06-30	"Utrecht"			"Oudegracht 255"	52.087	5.12167		"http://www.cinemacontext.nl/id/B001055"
"http://www.cinemacontext.nl/id/B001055"	"Centrum"				1913-04-12	1913-06-30	"Utrecht"			"Oudegracht Tolsteegzijde 85"	52.087	5.12167		"http://www.cinemacontext.nl/id/B001055"
"http://www.cinemacontext.nl/id/B000641"	"Palace"				1913-05-03	1920-12-31	"Bussum"			"Havenstraat 12 a"	52.2753	5.16548		"http://www.cinemacontext.nl/id/B000641"
"http://www.cinemacontext.nl/id/B000312"	"Familie Bioscoop"	"in 1913: Witte Bioscoop"			1913-05-10	1923-12-31	"Breda"			"Boschstraat 9"	51.5896	4.7807		"http://www.cinemacontext.nl/id/B000312"
"http://www.cinemacontext.nl/id/B001218"	"Flora"				1913-05-14	1915-12-31	"Zutphen"			"Berkelkade 13"	52.142	6.19226		"http://www.cinemacontext.nl/id/B001218"
"http://www.cinemacontext.nl/id/B000333"	"Novum"				1913-06-01	1967-06-01	"Bussum"			"Vlietlaan 4"	52.2757	5.15946		"http://www.cinemacontext.nl/id/B000333"
"http://www.cinemacontext.nl/id/B000684"	"Metropole"	"gevestigd op de eerste verdieping"			1913-06-11	1913-11-12	"Leeuwarden"			"Zaailand 80"	53.1997	5.78912		"http://www.cinemacontext.nl/id/B000684"
"http://www.cinemacontext.nl/id/B000143"	"Japansche Bioscoop"				1913-06-18	1916-12-31	"Den Haag"			"Boekhorststraat 25"	52.0744	4.30936		"http://www.cinemacontext.nl/id/B000143"
"http://www.cinemacontext.nl/id/B001200"	"Rembrandt"				1913-06-28	1918-12-31	"Zandvoort"			"Kerkstraat 19"	52.3721	4.52768		"http://www.cinemacontext.nl/id/B001200"
"http://www.cinemacontext.nl/id/B000308"	"Witte Bioscoop"	"Vgl. ""onbekende bioscoop"" van Boxtel 1913."			1913-07-01	1915-12-31	"Boxtel"			"?"	51.5883	5.32749		"http://www.cinemacontext.nl/id/B000308"
"http://www.cinemacontext.nl/id/B000613"	"New York"				1913-07-01	1935-12-31	"Hilversum"			"Groest 23"	52.2257	5.17747		"http://www.cinemacontext.nl/id/B000613"
"http://www.cinemacontext.nl/id/B001425"	"Scala (Steenstraat)"	"Tot 1913 was hier café-restaurant Amicitia van weduwe A. Peeters-Maas gevestigd."			1913-07-01	2006-02-01	"Venlo"			"Steenstraat 1"	51.3701	6.16852		"http://www.cinemacontext.nl/id/B001425"
"http://www.cinemacontext.nl/id/B001064"	"Splendid"	"In oktober 1913 is directeur Van Alphen met de noorderzon vertrokken volgens Kinem. 10.10.1913. Is de zaak toen niet direct gesloten?"			1913-07-09	1914-12-31	"Utrecht"			"Oudegracht 255"	52.087	5.12167		"http://www.cinemacontext.nl/id/B001064"
"http://www.cinemacontext.nl/id/B001064"	"Splendid"	"In oktober 1913 is directeur Van Alphen met de noorderzon vertrokken volgens Kinem. 10.10.1913. Is de zaak toen niet direct gesloten?"			1913-07-09	1914-12-31	"Utrecht"			"Oudegracht Tolsteegzijde 85"	52.087	5.12167		"http://www.cinemacontext.nl/id/B001064"
"http://www.cinemacontext.nl/id/B001059"	"New York"	"BC 26.10.1917 noemt als adres Voorstraat 5 bis."			1913-07-19	1923-12-31	"Utrecht"			"Vredenburg 29"	52.0931	5.11306		"http://www.cinemacontext.nl/id/B001059"
"http://www.cinemacontext.nl/id/B001059"	"New York"	"BC 26.10.1917 noemt als adres Voorstraat 5 bis."			1913-07-19	1923-12-31	"Utrecht"			"Vreeburg 29"	52.0931	5.11306		"http://www.cinemacontext.nl/id/B001059"
"http://www.cinemacontext.nl/id/B000499"	"Witte Bioscoop"	"In 1921 voortgezet als Apollo."			1913-07-26	1921-05-31	"Gouda"			"Kleiweg 43-45"	52.0139	4.70982		"http://www.cinemacontext.nl/id/B000499"
"http://www.cinemacontext.nl/id/B000944"	"Royal"				1913-08-01	1935-04-28	"Rotterdam"			"Coolsingel 17"	51.9233	4.47782		"http://www.cinemacontext.nl/id/B000944"
"http://www.cinemacontext.nl/id/B000944"	"Royal"				1913-08-01	1935-04-28	"Rotterdam"			"Coolsingel 35 (vanaf 1923)"	51.9233	4.47782		"http://www.cinemacontext.nl/id/B000944"
"http://www.cinemacontext.nl/id/B000956"	"Union"				1913-08-02	1915-12-31	"Rotterdam"			"Binnenweg 94"	51.9162	4.46976		"http://www.cinemacontext.nl/id/B000956"
"http://www.cinemacontext.nl/id/B000573"	"Royal (Saroleastraat)"	"Voortzetting van de Eerste Heerlensche Bioscoop."			1913-08-11	1919-12-31	"Heerlen"				50.888	5.97811		"http://www.cinemacontext.nl/id/B000573"
"http://www.cinemacontext.nl/id/B000573"	"Royal (Saroleastraat)"	"Voortzetting van de Eerste Heerlensche Bioscoop."			1913-08-11	1919-12-31	"Heerlen"			"Saroleastraat 19"	50.888	5.97811		"http://www.cinemacontext.nl/id/B000573"
"http://www.cinemacontext.nl/id/B000587"	"Tavenu"				1913-08-14	1922-05-31	"Den Helder"			"Spoorgracht"	52.9567	4.76925		"http://www.cinemacontext.nl/id/B000587"
"http://www.cinemacontext.nl/id/B000551"	"Schouwburg Bioscoop"				1913-08-31	1940-12-31	"Harlingen"			"Zuidoostersingel 1"	53.1737	5.42502		"http://www.cinemacontext.nl/id/B000551"
"http://www.cinemacontext.nl/id/B000088"	"Roode Bioscoop"				1913-09-01	1913-12-31	"Amsterdam"			"Haarlemmerplein 7"	52.3841	4.88397		"http://www.cinemacontext.nl/id/B000088"
"http://www.cinemacontext.nl/id/B000085"	"Oostersche Bioscoop"				1913-09-01	1914-12-31	"Amsterdam"			"Weesperstraat 60-62"	52.3647	4.90585		"http://www.cinemacontext.nl/id/B000085"
"http://www.cinemacontext.nl/id/B001193"	"Ekelmans Bioscoop"	"in 1915 ook Minerva geheten"			1913-09-04	1922-12-31	"Zaltbommel"			"Gasthuisstraat 22"	51.8139	5.24912		"http://www.cinemacontext.nl/id/B001193"
"http://www.cinemacontext.nl/id/B000867"	"Cinema Americain"				1913-09-06	1933-12-31	"Roosendaal"			"Brugstraat 48"	51.5378	4.46188		"http://www.cinemacontext.nl/id/B000867"
"http://www.cinemacontext.nl/id/B001654"	"Cinema Parisien"				1913-09-13	1913-11-30	"Oss"			"Spoorlaan 23"	51.7651	5.52914		"http://www.cinemacontext.nl/id/B001654"
"http://www.cinemacontext.nl/id/B001654"	"Cinema Parisien"				1913-09-13	1913-11-30	"Oss"			"Stationsweg 23"	51.7651	5.52914		"http://www.cinemacontext.nl/id/B001654"
"http://www.cinemacontext.nl/id/B001665"	"Union (Schoterweg)"				1913-09-20	1915-12-31	"Haarlem"			"Schoterweg 49 D"	52.3921	4.64056		"http://www.cinemacontext.nl/id/B001665"
"http://www.cinemacontext.nl/id/B000138"	"Familie Bioscoop"				1913-10-01	1925-09-11	"Den Haag"			"Prinsestraat 40"	52.0787	4.30588		"http://www.cinemacontext.nl/id/B000138"
"http://www.cinemacontext.nl/id/B000420"	"Chicago"				1913-10-01	1941-12-31	"Eindhoven"			"Rechtestraat 10"	51.4392	5.47761		"http://www.cinemacontext.nl/id/B000420"
"http://www.cinemacontext.nl/id/B001113"	"Bellamy"	"Ook wel Vlissingsche Bioscoop genoemd aanvankelijk"			1913-10-15	1920-12-31	"Vlissingen"			"Bellamypark"	51.4415	3.5734		"http://www.cinemacontext.nl/id/B001113"
"http://www.cinemacontext.nl/id/B000866"	"Scala"				1913-10-26	1932-12-31	"Roermond"			"Munsterplein, hoek Christoffelstraat"	51.1931	5.98778		"http://www.cinemacontext.nl/id/B000866"
"http://www.cinemacontext.nl/id/B000101"	"Olympia Paleis (Overtoom)"				1913-11-14	1914-01-28	"Amsterdam"			"Overtoom 135-137"	52.362	4.87314		"http://www.cinemacontext.nl/id/B000101"
"http://www.cinemacontext.nl/id/B000850"	"Schinkel"				1913-11-21	1983-12-31	"Purmerend"			"Dubbele Buurt 16"	52.5091	4.94859		"http://www.cinemacontext.nl/id/B000850"
"http://www.cinemacontext.nl/id/B000745"	"Moderne"				1913-11-23	1915-12-31	"Maastricht"			"Grote Markt 45"	50.8513	5.69179		"http://www.cinemacontext.nl/id/B000745"
"http://www.cinemacontext.nl/id/B001166"	"Winterswijksche Bioscoop"				1913-12-01	1927-12-31	"Winterswijk"			"Nieuwstraat 13"	51.9729	6.72116		"http://www.cinemacontext.nl/id/B001166"
"http://www.cinemacontext.nl/id/B000740"	"Royal"	"Aanvankelijk aangekondigd als ""Witte Bioscoop""."			1913-12-06	1985-06-26	"Maastricht"			"Grote Staat 55"	50.8498	5.68989		"http://www.cinemacontext.nl/id/B000740"
"http://www.cinemacontext.nl/id/B000515"	"Cinema Palace"				1913-12-19	1984-12-31	"Groningen"			"Grote Markt 41"	53.2182	6.56771		"http://www.cinemacontext.nl/id/B000515"
"http://www.cinemacontext.nl/id/B001608"	"De Harmonie"				1913-12-20	1917-12-31	"Ede"			"Nieuweweg 54"	52.0319	5.55426		"http://www.cinemacontext.nl/id/B001608"
"http://www.cinemacontext.nl/id/B001608"	"De Harmonie"				1913-12-20	1917-12-31	"Veenendaal"			"Nieuweweg 54"	52.0319	5.55426		"http://www.cinemacontext.nl/id/B001608"
"http://www.cinemacontext.nl/id/B000913"	"Hollandia (Hoogstraat)"				1913-12-25	1915-12-31	"Rotterdam"			"Hoogstraat 398"	51.9202	4.48247		"http://www.cinemacontext.nl/id/B000913"
"http://www.cinemacontext.nl/id/B000191"	"Alkmaarsch Bioscoop Theater ABT"	"Tussen 1935-1942 Roxy geheten. Vanaf 1951 Rex."			1914-01-01	1935-07-31	"Alkmaar"			"Langestraat 92"	52.632	4.74593		"http://www.cinemacontext.nl/id/B000191"
"http://www.cinemacontext.nl/id/B000395"	"Cinema Modern"				1914-01-01	2001-12-31	"Drachten (Smallingerland)"			"Zuiderbuurt 21"	53.1059	6.0982		"http://www.cinemacontext.nl/id/B000395"
"http://www.cinemacontext.nl/id/B000741"	"De Sphinx"				1914-01-01	1932-12-31	"Maastricht"			"Boschstraat 30a"	50.8557	5.68991		"http://www.cinemacontext.nl/id/B000741"
"http://www.cinemacontext.nl/id/B000601"	"Palace"				1914-01-01	1985-12-31	"Hengelo"			"Enschedesestraat 21"	52.2649	6.7949		"http://www.cinemacontext.nl/id/B000601"
"http://www.cinemacontext.nl/id/B001598"	"Tivoli"				1914-01-01	1919-08-31	"Velsen"			"Zeeweg 59-63"	52.4581	4.62674		"http://www.cinemacontext.nl/id/B001598"
"http://www.cinemacontext.nl/id/B001182"	"Nommer Een"	"hotel"			1914-01-01	1916-12-31	"IJmuiden"			"Kanaalstraat"	52.4627	4.5959		"http://www.cinemacontext.nl/id/B001182"
"http://www.cinemacontext.nl/id/B001421"	"Ons Genoegen"				1914-01-01	1918-12-31	"Amsterdam"			"Haarlemmerplein 7"	52.3841	4.88397		"http://www.cinemacontext.nl/id/B001421"
