"id"	"name"	"streetAddress"	"address.city.country"	"address.city.color"	"addressLocality"	"addressRegion"	"address.city.name"	"address.city.language"	"address.city.id"	"address.street"	"address.id"	"address.position"	"latitude"	"longitude"	"address.geoData"	"openingDate"	"closingDate"	"geoData"	"status"	"seatingRange"	"venueRank"	"venueLocation"	"venueType.0"	"activeCinemaWeight"	"activeCinemaWeightBand"	"revenuePotential"	"turnover"	"priceProxy"	"activeDays"	"top20PerYear"	"topProductionCounty"	"topProductionYear"	"hasVenueImages"
"c2e3071a-20cd-11e9-8054-dc241e2d861b"	"S. Giuseppe"	"Corso Sonnino (now 17 Largo Monsignor Curi) "	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Corso Sonnino (now 17 Largo Monsignor Curi) "	"6dd4e82a-20c7-11e9-8054-dc241e2d861b"		41.118592	16.883223	"41.118592, 16.883223"	1951	"in use as parish running"	"41.118592, 16.883223"	"Parish "	"301 – 600"	"Minor"	"Centre"	"Open Air Cinema"	0.159887961	"0.10 – 0.20"	404	1	1	131	3	"USA"	1950	1
"c2e20e3c-20cd-11e9-8054-dc241e2d861b"	"Arena Libertas"	"264 Via Napoli"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"264 Via Napoli"	"6dd48da8-20c7-11e9-8054-dc241e2d861b"		41.127423	16.852598	"41.127423, 16.852598"	1951	"in use as experimental cinema reactivation project"	"41.127423, 16.852598"	"Commercial"	"901 – 1500"	"Seasonal"	"Centre"	"Open Air Cinema"	0.4539393347	"0.20 – 0.50"	1147	1	1	94	2	"USA"	1951	
"c2e1783c-20cd-11e9-8054-dc241e2d861b"	"Impero"	"40 Via Armando Diaz"	"Italy"	"#7db4d3"	"Bari"	"Bari - Palese"	"bari"	"italian"	1	"40 Via Armando Diaz"	"6dd47a70-20c7-11e9-8054-dc241e2d861b"		41.06656	16.919115	"41.066560, 16.919115"	1941	1981	"41.066560, 16.919115"	"Commercial"	"601 – 900"	"Minor"	"Suburb"	"Cinema - Theatre"	0.4358826807	"0.20 – 0.50"	2202.75	4	2.67	79	3	"USA"	1952	1
"c2e30ea4-20cd-11e9-8054-dc241e2d861b"	"Arena S. Maria del Monte Carmelo"	"280 Via Napoli"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"280 Via Napoli"	"6dd4ed5c-20c7-11e9-8054-dc241e2d861b"		41.126972	16.850272	"41.126972, 16.850272"	1951	"1980s"	"41.126972, 16.850272"	"Parish"	"301 – 600"	"Seasonal"	"Centre"	"Open Air Cinema"	0.0771736445	"Up To 0.10"	390	1	1	34	2	"USA"	1950	
"c2e333ca-20cd-11e9-8054-dc241e2d861b"	"SS. Sacramento"	"24 Via Buccari"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"24 Via Buccari"	"6dd4fec8-20c7-11e9-8054-dc241e2d861b"		41.110653	16.869971	"41.110653, 16.869971"	1951	"in use as cinema d'essai"	"41.110653, 16.869971"	"Parish "	"Under 300"	"Inactive"	"District"	"Cinema"	0.0316115121	"Up To 0.10"	159.75		0.75					1
"c2e0bf3c-20cd-11e9-8054-dc241e2d861b"	"Carella"	"35/A Via Ospedale Di Venere"	"Italy"	"#7db4d3"	"Bari"	"Bari - Carbonara di Bari"	"bari"	"italian"	1	"35/A Via Ospedale Di Venere"	"6dd407fc-20c7-11e9-8054-dc241e2d861b"		41.075233	16.868738	"41.075233, 16.868738"	"1920s"	2006	"41.075233, 16.868738"	"Commercial"	"901 – 1500"	"Inactive"	"Suburb"	"Open Air Cinema"	0.1484108549	"0.10 – 0.20"	750		0.75					1
"c2e1f078-20cd-11e9-8054-dc241e2d861b"	"Arena Italia"	"45 Lungomare Nazario Sauro"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"45 Lungomare Nazario Sauro"	"6dd48272-20c7-11e9-8054-dc241e2d861b"		41.119836	16.887322	"41.119836, 16.887322"	"before 1947"	1952	"41.119836, 16.887322"	"Commercial"	"901 – 1500"	"Inactive"	"District"	"Open Air Cinema"	0.2077751968	"0.20 – 0.50"	1050		0.75					
"c2e394f0-20cd-11e9-8054-dc241e2d861b"	"Jadran"	"Palackeho trida 78"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Palackeho trida 78"	"6dd537da-20c7-11e9-8054-dc241e2d861b"		49.223674	16.59527	"49.223674, 16.595270"	1931	"1990s"	"49.223674, 16.595270"	"State controlled"	"601 – 900"	"Intermediate"	"Suburb"	"Cinema"	0.653799286	"0.50 – 0.75"	826	4	1.18	316	56	"Czechoslovakia"	1951	1
"c2e33c94-20cd-11e9-8054-dc241e2d861b"	"Sociale"	"268 Via Nicolai "	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"268 Via Nicolai "	"6dd501de-20c7-11e9-8054-dc241e2d861b"		41.120544	16.856803	"41.120544, 16.856803"	"1945-47"	1955	"41.120544, 16.856803"	"Workers' Corporate Recreational Club"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.0791524559	"Up To 0.10"	200	1	1	120	8	"USA"	1950	
"c2e3d6a4-20cd-11e9-8054-dc241e2d861b"	"Mladych"		"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2		"6dd553fa-20c7-11e9-8054-dc241e2d861b"				"0, 0"				"State controlled"	"301 – 600"	"Intermediate"	"District"	"Cinema"	0.4115927708	"0.20 – 0.50"	1040	12	2	174	1	"Soviet Union"	1947	
"c2e35d14-20cd-11e9-8054-dc241e2d861b"	"Arena Valentino"	"76/A Via Municipio"	"Italy"	"#7db4d3"	"Bari"	"Bari - Ceglie del Campo"	"bari"	"italian"	1	"76/A Via Municipio"	"6dd51a3e-20c7-11e9-8054-dc241e2d861b"		41.066724	16.868668	"41.066724, 16.868668"	1958	"1960s"	"41.066724, 16.868668"	"Commercial "	"601 – 900"	"Inactive"	"Suburb"	"Open Air Cinema"	0.101216203	"0.10 – 0.20"	511.5		0.75					
"c2e3682c-20cd-11e9-8054-dc241e2d861b"	"Beseda"	"Turanka 3"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Turanka 3"	"6dd5210a-20c7-11e9-8054-dc241e2d861b"		49.176378	16.687688	"49.176378, 16.687688"	1921	1977	"49.176378, 16.687688"	"State controlled"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0373995354	"Up To 0.10"	189		0.75					
"c2e36dc2-20cd-11e9-8054-dc241e2d861b"	"Bohunice"	"Hranicky 5"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Hranicky 5"	"6dd5266e-20c7-11e9-8054-dc241e2d861b"		49.168436	16.576657	"49.168436, 16.576657"	1950	1970	"49.168436, 16.576657"	"State controlled"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0317599229	"Up To 0.10"	160.5		0.75					
"c2e342ac-20cd-11e9-8054-dc241e2d861b"	"Arena Splendor"	"24 Via Buccari"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"24 Via Buccari"	"6dd507f6-20c7-11e9-8054-dc241e2d861b"		41.110653	16.869971	"41.110653, 16.869971"	1953	1958	"41.110653, 16.869971"	"Parish"	"Under 300"	"Inactive"	"District"	"Open Air Cinema"	0.0356186052	"Up To 0.10"	180		0.75					
"c2e26d8c-20cd-11e9-8054-dc241e2d861b"	"Arena Mesto"	"II trav. Lungomare IX Maggio (now Via Francesco Cilea)"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"II trav. Lungomare IX Maggio (now Via Francesco Cilea)"	"6dd497da-20c7-11e9-8054-dc241e2d861b"		41.137006	16.825652	"41.137006, 16.825652"	1953	"after 1956"	"41.137006, 16.825652"	"Commercial"	"301 – 600"	"Inactive"	"District"	"Open Air Cinema"	0.0593643419	"Up To 0.10"	300		0.75					1
"c2e10dac-20cd-11e9-8054-dc241e2d861b"	"Arena Fesca"	"Via Abatescianni (then Via Cimarosa)"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Via Abatescianni (then Via Cimarosa)"	"6dd46792-20c7-11e9-8054-dc241e2d861b"		41.137701	16.812736	"41.137701, 16.812736"	1951	"after 1959"	"41.137701, 16.812736"	"Commercial"	"Under 300"	"Inactive"	"District"	"Open Air Cinema"	0.0445232565	"Up To 0.10"	225		0.75					
"c2e3f120-20cd-11e9-8054-dc241e2d861b"	"Osveta"	"Revolucni 34"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Revolucni 34"	"6dd56016-20c7-11e9-8054-dc241e2d861b"		49.150414	16.662116	"49.150414, 16.662116"	1927	1992	"49.150414, 16.662116"	"State controlled"	"301 – 600"	"Inactive"	"Suburb"	"Cinema"	0.0593643419	"Up To 0.10"	300		0.75					
"c2e4305e-20cd-11e9-8054-dc241e2d861b"	"Sokolovo"	"Mlynske nabrezi 9"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Mlynske nabrezi 9"	"6dd57538-20c7-11e9-8054-dc241e2d861b"		49.229107	16.651243	"49.229107, 16.651243"	1927	"1970s"	"49.229107, 16.651243"	"State controlled"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0326503881	"Up To 0.10"	165		0.75					
"c2e42442-20cd-11e9-8054-dc241e2d861b"	"Slavia"	"Machalova 4"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Machalova 4"	"6dd56cfa-20c7-11e9-8054-dc241e2d861b"		49.164222	16.563433	"49.164222, 16.563433"	1925	"1970s"	"49.164222, 16.563433"	"State controlled"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0445232565	"Up To 0.10"	225		0.75					
"c2e5a204-20cd-11e9-8054-dc241e2d861b"	"Capitole"	"Graaf van Vlaanderenplein"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Graaf van Vlaanderenplein"	"6dd5a850-20c7-11e9-8054-dc241e2d861b"		51.048024	3.73205	"51.048024, 3.732050"	1932	1986	"51.048024, 3.732050"	"Commercial"	"1501+"	"Elite"	"Centre"	"Cinema"	3.8349364897	"2.00 – 5.00"	4845	8	2.85	362	13	"USA"	1952	1
"c2e6bab8-20cd-11e9-8054-dc241e2d861b"	"City"	"Noordstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Noordstraat"	"6dd5b3ae-20c7-11e9-8054-dc241e2d861b"		51.057177	3.708792	"51.057177, 3.708792"	1911	1967	"51.057177, 3.708792"	"Commercial"	"301 – 600"	"Intermediate"	"District"	"Cinema"	0.6166767841	"0.50 – 0.75"	779.1	7	1.47	361	17	"USA"	1951	1
"c2e7d420-20cd-11e9-8054-dc241e2d861b"	"Lido"	"Brusselsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Ledeberg"	"gent"	"dutch"	3	"Brusselsesteenweg"	"6dd5d6ae-20c7-11e9-8054-dc241e2d861b"		51.041082	3.742021	"51.041082, 3.742021"	1930	1965	"51.041082, 3.742021"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.461617123	"0.20 – 0.50"	583.2	7	1.08	352	37	"USA"	1951	1
"c2e578c4-20cd-11e9-8054-dc241e2d861b"	"Agora"	"Hundelgemsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Ledeberg"	"gent"	"dutch"	3	"Hundelgemsesteenweg"	"6dd5a2a6-20c7-11e9-8054-dc241e2d861b"		51.033147	3.742707	"51.033147, 3.742707"	1931	1969	"51.033147, 3.742707"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.4353385076	"0.20 – 0.50"	550	7	1	354	6	"USA"	1951	
"c2e37768-20cd-11e9-8054-dc241e2d861b"	"Cas"	"Nadrazni namesti 1"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Nadrazni namesti 1"	"6dd529b6-20c7-11e9-8054-dc241e2d861b"		49.191727	16.612758	"49.191727, 16.612758"	1914	1981	"49.191727, 16.612758"	"State controlled"	"Under 300"	"Minor"	"Centre"	"Cinema"	0.0479367061	"Up To 0.10"	242.25	5	0.75	7		"USA"	1936	1
"c2e9c0aa-20cd-11e9-8054-dc241e2d861b"	"Roxy"	"Van den Heckestraat"	"Belgium"	"#65be4a"	"Gent"	"Ledeberg"	"gent"	"dutch"	3	"Van den Heckestraat"	"6dd6d73e-20c7-11e9-8054-dc241e2d861b"		51.036503	3.744774	"51.036503, 3.744774"	1943	1963	"51.036503, 3.744774"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.3363979377	"0.20 – 0.50"	425	7	1	352	8	"USA"	1951	
"c2e43cca-20cd-11e9-8054-dc241e2d861b"	"Studio"	"Cihlarska 19"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Cihlarska 19"	"6dd5837a-20c7-11e9-8054-dc241e2d861b"		49.20451	16.603656	"49.204510, 16.603656"	1919	"today"	"49.204510, 16.603656"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.3482708061	"0.20 – 0.50"	440	4	1.1	319	41	"Soviet Union"	1951	1
"c2e9438c-20cd-11e9-8054-dc241e2d861b"	"Pax"	"Vredestraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Vredestraat"	"6dd6c73a-20c7-11e9-8054-dc241e2d861b"		51.042476	3.754381	"51.042476, 3.754381"	1949	1963	"51.042476, 3.754381"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.2790124071	"0.20 – 0.50"	470	7	1	210	4	"USA"	1951	
"c2e7aa22-20cd-11e9-8054-dc241e2d861b"	"Leopold"	"Sint-Pietersplein"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Sint-Pietersplein"	"6dd5d15e-20c7-11e9-8054-dc241e2d861b"		51.043468	3.725622	"51.043468, 3.725622"	1919	1981	"51.043468, 3.725622"	"Commercial"	"301 – 600"	"Intermediate"	"Centre"	"Cinema"	0.7915245593	"0.75 – 1.00"	1000	7	2	325	1	"France"	1951	1
"c2e44382-20cd-11e9-8054-dc241e2d861b"	"Svet"	"Holzova 7"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Holzova 7"	"6dd586d6-20c7-11e9-8054-dc241e2d861b"		49.201481	16.694671	"49.201481, 16.694671"	1923	"1970s"	"49.201481, 16.694671"	"State controlled"	"301 – 600"	"Inactive"	"Suburb"	"Cinema"	0.0865235284	"Up To 0.10"	437.25		0.75					
"c2ede5ea-20cd-11e9-8054-dc241e2d861b"	"Victoria"	"Kungsgatan 46 "	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Kungsgatan 46 "	"6dd8a8f2-20c7-11e9-8054-dc241e2d861b"		57.704784	11.967485	"57.704784, 11.967485"	1914	2002	"57.704784, 11.967485"	"Commercial"	"601 – 900"	"Major"	"Centre"	"Cinema"	1.6455795588	"1.00 – 2.00"	2079	10	2.75	360	8	"USA"	1951	1
"c2ed7ef2-20cd-11e9-8054-dc241e2d861b"	"Skansen"	"Övre Husargatan 1  (Skanstorget)"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Övre Husargatan 1  (Skanstorget)"	"6dd89c68-20c7-11e9-8054-dc241e2d861b"		57.695125	11.957777	"57.695125, 11.957777"	1936	1986	"57.695125, 11.957777"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.3886068976	"0.20 – 0.50"	490.96	5	1.36	354	11	"USA"	1952	1
"c2ee607e-20cd-11e9-8054-dc241e2d861b"	"Coliseum"	"Melton Road, 98-100"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Melton Road, 98-100"	"6dd8bbd0-20c7-11e9-8054-dc241e2d861b"		52.65422	-1.11933	"52.65422, -1.11933"	1933	1968	"52.65422, -1.11933"	"Commercial"	"1501+"	"Major"	"District"	"Cinema"	1.916375941	"1.00 – 2.00"	2421.12	2	1.56	363	27	"USA"	1951	1
"c2ed70c4-20cd-11e9-8054-dc241e2d861b"	"Röda Sten"	"Mariaplan  "	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Mariaplan  "	"6dd89628-20c7-11e9-8054-dc241e2d861b"		57.68749	11.921432	"57.687490, 11.921432"	1934	1963	"57.687490, 11.921432"	"Commercial"	"301 – 600"	"Intermediate"	"Suburb"	"Cinema"	0.5914271507	"0.50 – 0.75"	747.2	5	1.6	304	15	"USA"	1952	
"c2ed0de6-20cd-11e9-8054-dc241e2d861b"	"Rialto"	"Järntorgsgatan 12 (Järntorget) ."	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Järntorgsgatan 12 (Järntorget) ."	"6dd88af2-20c7-11e9-8054-dc241e2d861b"		57.700652	11.954316	"57.700652, 11.954316"	1923	1969	"57.700652, 11.954316"	"Commercial"	"601 – 900"	"Intermediate"	"Centre"	"Cinema"	0.6355942211	"0.50 – 0.75"	803	5	1	337	3	"USA"	1952	1
"c2ed1430-20cd-11e9-8054-dc241e2d861b"	"Rio"	"Landsvägsgatan 36  (The old building is demolished so it is not possible confirm it that way though)"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Landsvägsgatan 36  (The old building is demolished so it is not possible confirm it that way though)"	"6dd88dd6-20c7-11e9-8054-dc241e2d861b"		57.696534	11.952192	"57.696534, 11.952192"	1940	1984	"57.696534, 11.952192"	"Commercial"	"Under 300"	"Minor"	"District"	"Cinema"	0.1175413971	"0.10 – 0.20"	198	6	1	238	3	"USA"	1950	1
"c2edebc6-20cd-11e9-8054-dc241e2d861b"	"Östra Bio"	"Redbergsvägen 14  (The building has since been demolished)"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Redbergsvägen 14  (The building has since been demolished)"	"6dd8ab72-20c7-11e9-8054-dc241e2d861b"		57.715091	12.000806	"57.715091, 12.000806"	1921	1963	"57.715091, 12.000806"	"Commercial"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.1666178985	"0.10 – 0.20"	280.67	6	1.27	236	15	"USA"	1952	
"c2ed8a6e-20cd-11e9-8054-dc241e2d861b"	"Stjärnan"	"Aftonstjärnans Hus Lindholmen (more exact address: Plåtslagaregatan 2 )"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Aftonstjärnans Hus Lindholmen (more exact address: Plåtslagaregatan 2 )"	"6dd8a33e-20c7-11e9-8054-dc241e2d861b"		57.706995	11.932659	"57.706995, 11.932659"	1943	1953	"57.706995, 11.932659"	"Commercial"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.1130297071	"0.10 – 0.20"	285.6	3	1.2	122	5	"USA"	1950	
"c2ee4a80-20cd-11e9-8054-dc241e2d861b"	"Belgrave"	"Belgrave Road"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Belgrave Road"	"6dd8b07c-20c7-11e9-8054-dc241e2d861b"		52.64978	-1.12245	"52.64978, -1.12245"	1913	1960	"52.64978, -1.12245"	"Commercial"	"601 – 900"	"Intermediate"	"District"	"Cinema"	0.4210910655	"0.20 – 0.50"	1064	2	1.4	120	5	"USA"	1952	
"c2e8b390-20cd-11e9-8054-dc241e2d861b"	"Metro"	"Ottergemsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Ottergemsesteenweg"	"6dd658fe-20c7-11e9-8054-dc241e2d861b"		51.0369087	3.7271705000001	"51.0369087, 3.7271705000000566"	1913	1975	"51.0369087, 3.7271705000000566"	"Commercial"	"601 – 900"	"Minor"	"District"	"Cinema"	0.1286227409	"0.10 – 0.20"	650	6	1	66	6	"USA"	1950	1
"c2ea0088-20cd-11e9-8054-dc241e2d861b"	"Scala"	"Dendermondsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Sint-Amandsberg"	"gent"	"dutch"	3	"Dendermondsesteenweg"	"6dd6e03a-20c7-11e9-8054-dc241e2d861b"		51.0535407	3.7441228	"51.0535407, 3.7441228000000137"	1954	1975	"51.0535407, 3.7441228000000137"	"Commercial"	"601 – 900"	"Inactive"	"District"	"Cinema"	0.1113081411	"0.10 – 0.20"	562.5		0.75					1
"c2ecfc02-20cd-11e9-8054-dc241e2d861b"	"Plaza"	"Östra Hamngatan 37"	"Sweden"	"#b28ed8"	"Göteborg"	"Göteborg"	"gothenburg"	"swedish"	4	"Östra Hamngatan 37"	"6dd88246-20c7-11e9-8054-dc241e2d861b"		57.705093	11.968628	"57.705093, 11.968628"	1941	1968	"57.705093, 11.968628"	"Commercial"	"301 – 600"	"Intermediate"	"Centre"	"Cinema"	0.9776594746	"0.75 – 1.00"	1235.16	8	2.92	359	12	"USA"	1951	1
"c2ee6bd2-20cd-11e9-8054-dc241e2d861b"	"Floral Hall Picture Theatre"	"Belgrave Gate, 22"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Belgrave Gate, 22"	"6dd8c56c-20c7-11e9-8054-dc241e2d861b"		52.63774	-1.13214	"52.63774, -1.13214"	1910	"1960s"	"52.63774, -1.13214"	"Commercial"	"601 – 900"	"Major"	"Centre"	"Cinema"	1.3851679787	"1.00 – 2.00"	1750	3	2.5	364	2	"USA"	1950	1
"c2eea106-20cd-11e9-8054-dc241e2d861b"	"Oadby"	"London Road, 12"	"United Kingdom"	"#f69899"	"Leicester"	"Oadby"	"leicester"	"english"	5	"London Road, 12"	"6dd8e04c-20c7-11e9-8054-dc241e2d861b"		52.59733	-1.07915	"52.59733, -1.07915"	1937	1981	"52.59733, -1.07915"	"Commercial"	"601 – 900"	"Minor"	"Suburb"	"Cinema"	0.5002435215	"0.50 – 0.75"	632	2	1	364	38	"USA"	1951	
"c2ee8aea-20cd-11e9-8054-dc241e2d861b"	"Lawn"	"Wanlip Lane, 19"	"United Kingdom"	"#f69899"	"Leicester"	"Birstall"	"leicester"	"english"	5	"Wanlip Lane, 19"	"6dd8d552-20c7-11e9-8054-dc241e2d861b"		52.6769	-1.11825	"52.6769, -1.11825"	1936	1970	"52.6769, -1.11825"	"Commercial"	"601 – 900"	"Intermediate"	"Suburb"	"Cinema"	0.6179748844	"0.50 – 0.75"	780.74	3	1.03	328	36	"USA"	1951	
"c2ef2b8a-20cd-11e9-8054-dc241e2d861b"	"Tudor Cinema"	"Vaughan Street/Hoby Street"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Vaughan Street/Hoby Street"	"6dd918a0-20c7-11e9-8054-dc241e2d861b"		52.63719	-1.1494	"52.63719, -1.1494"	1914	1958	"52.63719, -1.1494"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.9038577247	"0.75 – 1.00"	1141.92	2	1.17	363	12	"USA"	1951	1
"c2ee8568-20cd-11e9-8054-dc241e2d861b"	"Knighton"	"Welford Road, 355"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Welford Road, 355"	"6dd8d2aa-20c7-11e9-8054-dc241e2d861b"		52.6127	-1.1242	"52.6127, -1.1242"	1937	1963	"52.6127, -1.1242"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.8073550505	"0.75 – 1.00"	1020	3	1.02	329	42	"USA"	1950	
"c2eead54-20cd-11e9-8054-dc241e2d861b"	"Olympia"	"Narborough Road"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Narborough Road"	"6dd8e5ec-20c7-11e9-8054-dc241e2d861b"		52.62457	-1.15259	"52.62457, -1.15259"	1913	1959	"52.62457, -1.15259"	"Commercial"	"901 – 1500"	"Major"	"District"	"Cinema"	1.6986117042	"1.00 – 2.00"	2146	2	1.48	361	27	"USA"	1951	1
"c2ef35da-20cd-11e9-8054-dc241e2d861b"	"Westleigh Kinema"	"Harrow Road, 102/Fosse Road, South"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Harrow Road, 102/Fosse Road, South"	"6dd91bfc-20c7-11e9-8054-dc241e2d861b"		52.62871	-1.15418	"52.62871, -1.15418"	1926	1964	"52.62871, -1.15418"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	1.0558937621	"1.00 – 2.00"	1334	3	1	329	31	"USA"	1951	
"c2ef877e-20cd-11e9-8054-dc241e2d861b"	"Roxy Filmtheater"	"Kirchstr. 1"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Kirchstr. 1"	"6dd9944c-20c7-11e9-8054-dc241e2d861b"		52.126829	11.655394	"52.126829, 11.655394"	1937	"1959+"	"52.126829, 11.655394"	"State controlled"	"301 – 600"	"Intermediate"	"District"	"Cinema"	0.6095768088	"0.50 – 0.75"	770.13	5	1.29	343	55	"Soviet Union"	1951	1
"c2ef66c2-20cd-11e9-8054-dc241e2d861b"	"Oli Lichtspiele"	"Olvenstedter Str. 23/25"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Olvenstedter Str. 23/25"	"6dd93196-20c7-11e9-8054-dc241e2d861b"		52.135598	11.615558	"52.135598, 11.615558"	1936	"1959+"	"52.135598, 11.615558"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.395516907	"0.20 – 0.50"	499.69	5	1.07	349	57	"Soviet Union"	1951	1
"c2edf0f8-20cd-11e9-8054-dc241e2d861b"	"Aylestone"	"Milligan Road, 58 /Grace Road"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"Milligan Road, 58 /Grace Road"	"6dd8adde-20c7-11e9-8054-dc241e2d861b"		52.60855	-1.1406	"52.60855, -1.1406"	1926	1968	"52.60855, -1.1406"	"Commercial"	"901 – 1500"	"Intermediate"	"District"	"Cinema"	0.9736701909	"0.75 – 1.00"	1230.12	2	1.02	347	50	"USA"	1951	
"c2ee7faa-20cd-11e9-8054-dc241e2d861b"	"Imperial Picture House"	"58 Green Lane Road"	"United Kingdom"	"#f69899"	"Leicester"	"Leicester"	"leicester"	"english"	5	"58 Green Lane Road"	"6dd8cfc6-20c7-11e9-8054-dc241e2d861b"		52.639898	-1.105389	"52.639898, -1.105389"	1912	1961	"52.639898, -1.105389"	"Commercial"	"601 – 900"	"Inactive"	"District"	"Cinema"	0.1038875984	"0.10 – 0.20"	525		0.75					
"c2ef809e-20cd-11e9-8054-dc241e2d861b"	"Rothensee Lichtspiele"	"Krugstr. 2a"	"Germany"	"#fce267"	"Magdeburg"	"Magdeburg"	"magdeburg"	"german"	6	"Krugstr. 2a"	"6dd9917c-20c7-11e9-8054-dc241e2d861b"		52.18415	11.661519	"52.184150, 11.661519"	1951	"1959+"	"52.184150, 11.661519"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.1869976771	"0.10 – 0.20"	315	5	1	268	43	"Soviet Union"	1951	1
